"lon","lat","inc_date","inc_id","is_vehicle"
"-122.672256","45.523319","2026-04-28","26-129956","No"
"-122.542922","45.533448","2026-04-28","26-129955","No"
"-122.689422","45.535003","2026-04-28","26-129953","Yes"
"-122.686923","45.519640","2026-04-28","26-129950","No"
"-122.756950","45.593100","2026-04-28","26-129949","No"
"-122.717360","45.472867","2026-04-28","26-129948","No"
"-122.528200","45.481491","2026-04-28","26-129946","No"
"-122.657865","45.508931","2026-04-28","26-129942","No"
"-122.651689","45.522710","2026-04-28","26-129941","No"
"-122.666597","45.572554","2026-04-28","26-129938","Yes"
"-122.563923","45.557885","2026-04-28","26-129937","No"
"-122.708552","45.468302","2026-04-28","26-129936","No"
"-122.482957","45.500383","2026-04-28","26-129935","Yes"
"-122.624605","45.490658","2026-04-28","26-129932","No"
"-122.621444","45.535102","2026-04-28","26-129928","No"
"-122.655510","45.508697","2026-04-28","26-129925","No"
"-122.650267","45.500386","2026-04-28","26-129922","No"
"-122.533919","45.520282","2026-04-28","26-129918","No"
"-122.663797","45.515811","2026-04-28","26-129908","No"
"-122.642350","45.459452","2026-04-28","26-129907","No"
"-122.512005","45.522992","2026-04-28","26-129906","Yes"
"-122.578714","45.497414","2026-04-28","26-129904","No"
"-122.696664","45.588118","2026-04-28","26-129903","No"
"-122.558906","45.521681","2026-04-28","26-129901","No"
"-122.688634","45.534277","2026-04-28","26-129900","Yes"
"-122.683130","45.507704","2026-04-28","26-129899","No"
"-122.673170","45.523310","2026-04-28","26-129897","No"
"-122.736238","45.586520","2026-04-28","26-129893","No"
"-122.489295","45.491011","2026-04-28","26-129892","Yes"
"-122.641491","45.519317","2026-04-28","26-129889","No"
"-122.561210","45.522160","2026-04-28","26-129888","No"
"-122.653500","45.597510","2026-04-28","26-129887","Yes"
"-122.659505","45.462956","2026-04-28","26-129886","Yes"
"-122.677947","45.518135","2026-04-28","26-129883","No"
"-122.705076","45.612296","2026-04-28","26-129882","Yes"
"-122.660964","45.464992","2026-04-28","26-129879","Yes"
"-122.542126","45.526647","2026-04-28","26-129877","Yes"
"-122.757155","45.588682","2026-04-28","26-129876","No"
"-122.687449","45.529281","2026-04-28","26-129870","Yes"
"-122.581751","45.481046","2026-04-28","26-129867","Yes"
"-122.660299","45.521034","2026-04-28","26-129863","No"
"-122.575930","45.479384","2026-04-28","26-129862","Yes"
"-122.577432","45.481153","2026-04-28","26-129860","No"
"-122.557060","45.557350","2026-04-28","26-129857","Yes"
"-122.761893","45.586331","2026-04-28","26-129856","No"
"-122.696074","45.577786","2026-04-28","26-129853","Yes"
"-122.597243","45.489979","2026-04-28","26-129854","No"
"-122.536330","45.512886","2026-04-28","26-129852","No"
"-122.674980","45.542690","2026-04-28","26-129848","Yes"
"-122.657869","45.503941","2026-04-28","26-129844","Yes"
"-122.639211","45.514141","2026-04-28","26-129843","No"
"-122.698016","45.538790","2026-04-28","26-129842","No"
"-122.640654","45.497657","2026-04-28","26-129839","No"
"-122.682577","45.582899","2026-04-28","26-129836","No"
"-122.660916","45.536446","2026-04-28","26-129834","No"
"-122.578515","45.507349","2026-04-28","26-129833","No"
"-122.675866","45.542817","2026-04-28","26-129829","Yes"
"-122.558764","45.534055","2026-04-28","26-129827","No"
"-122.630188","45.533761","2026-04-28","26-129825","No"
"-122.648104","45.517110","2026-04-28","26-129822","No"
"-122.601505","45.492381","2026-04-28","26-129819","No"
"-122.650750","45.522272","2026-04-28","26-129816","No"
"-122.550247","45.478272","2026-04-28","26-129810","No"
"-122.551701","45.475180","2026-04-28","26-129809","No"
"-122.549062","45.533470","2026-04-28","26-129806","Yes"
"-122.651646","45.524003","2026-04-28","26-129804","Yes"
"-122.584560","45.535050","2026-04-28","26-129799","Yes"
"-122.653461","45.545197","2026-04-28","26-129797","No"
"-122.637085","45.518574","2026-04-28","26-129796","No"
"-122.609633","45.478306","2026-04-28","26-129792","No"
"-122.559528","45.526461","2026-04-28","26-129784","Yes"
"-122.671582","45.507093","2026-04-28","26-129783","No"
"-122.690775","45.535464","2026-04-28","26-129780","No"
"-122.764274","45.593636","2026-04-28","26-129777","No"
"-122.645360","45.497340","2026-04-28","26-129776","No"
"-122.762493","45.592046","2026-04-28","26-129775","No"
"-122.706270","45.584580","2026-04-28","26-129772","Yes"
"-122.732906","45.592220","2026-04-28","26-129767","No"
"-122.683902","45.530153","2026-04-28","26-129766","No"
"-122.683736","45.529427","2026-04-28","26-129765","No"
"-122.588877","45.560957","2026-04-28","26-129764","Yes"
"-122.508127","45.519154","2026-04-28","26-129763","No"
"-122.699960","45.506490","2026-04-28","26-129761","No"
"-122.653606","45.522908","2026-04-28","26-129758","No"
"-122.659612","45.535781","2026-04-28","26-129753","No"
"-122.676021","45.507398","2026-04-28","26-129750","No"
"-122.555767","45.490694","2026-04-28","26-129749","No"
"-122.760134","45.588050","2026-04-28","26-129744","No"
"-122.612292","45.511296","2026-04-28","26-129738","Yes"
"-122.516989","45.518404","2026-04-28","26-129735","No"
"-122.530100","45.555490","2026-04-27","26-129729","No"
"-122.647278","45.522254","2026-04-27","26-129727","No"
"-122.647037","45.465032","2026-04-27","26-129725","Yes"
"-122.659174","45.514319","2026-04-27","26-129722","No"
"-122.570996","45.496193","2026-04-27","26-129721","Yes"
"-122.678944","45.580169","2026-04-27","26-129716","No"
"-122.553220","45.474469","2026-03-20","26-119767","No"
"-122.649975","45.485160","2026-03-20","26-119766","No"
"-122.673108","45.520656","2026-03-20","26-119764","No"
"-122.650665","45.533978","2026-03-20","26-119763","No"
"-122.697987","45.465187","2026-03-20","26-119761","No"
"-122.659669","45.565991","2026-03-20","26-119760","Yes"
"-122.534262","45.558843","2026-03-20","26-119759","Yes"
"-122.665842","45.512290","2026-03-20","26-119754","No"
"-122.672748","45.521323","2026-03-20","26-119753","No"
"-122.638143","45.573972","2026-03-20","26-119750","Yes"
"-122.662633","45.561621","2026-03-20","26-119744","Yes"
"-122.525926","45.554082","2026-03-20","26-119743","No"
"-122.607510","45.472920","2026-03-20","26-119740","No"
"-122.499230","45.527170","2026-03-20","26-119739","No"
"-122.579042","45.530945","2026-03-20","26-119737","No"
"-122.677599","45.516396","2026-03-20","26-119736","No"
"-122.602304","45.474096","2026-03-20","26-119732","Yes"
"-122.508095","45.513815","2026-03-20","26-119730","No"
"-122.507831","45.515922","2026-03-20","26-119729","No"
"-122.605308","45.492706","2026-03-20","26-119727","No"
"-122.523120","45.490555","2026-03-20","26-119722","Yes"
"-122.664805","45.534663","2026-03-20","26-119720","No"
"-122.537588","45.527979","2026-03-20","26-119718","No"
"-122.550366","45.478242","2026-03-20","26-119717","No"
"-122.664800","45.538109","2026-03-20","26-119709","Yes"
"-122.666237","45.540025","2026-03-20","26-119707","Yes"
"-122.748941","45.590917","2026-03-20","26-119703","Yes"
"-122.500616","45.494493","2026-03-20","26-119699","No"
"-122.518306","45.526475","2026-03-20","26-119691","Yes"
"-122.683731","45.549118","2026-03-20","26-119690","No"
"-122.678481","45.523734","2026-03-20","26-119682","No"
"-122.562067","45.475400","2026-03-20","26-119679","Yes"
"-122.715550","45.467258","2026-03-20","26-119677","No"
"-122.560832","45.476074","2026-03-20","26-119676","No"
"-122.589330","45.485538","2026-03-20","26-119674","No"
"-122.567017","45.533900","2026-03-20","26-119671","No"
"-122.659662","45.511322","2026-03-20","26-119666","No"
"-122.666708","45.537081","2026-03-20","26-119662","No"
"-122.579688","45.472063","2026-03-20","26-119660","Yes"
"-122.691793","45.554563","2026-03-20","26-119659","No"
"-122.537923","45.556493","2026-03-20","26-119652","No"
"-122.510047","45.552736","2026-03-20","26-119651","Yes"
"-122.573777","45.474236","2026-03-20","26-119645","Yes"
"-122.577640","45.528416","2026-03-20","26-119643","No"
"-122.587437","45.493785","2026-03-20","26-119640","Yes"
"-122.506056","45.526566","2026-03-20","26-119639","No"
"-122.537368","45.539734","2026-03-20","26-119636","No"
"-122.662627","45.518053","2026-03-20","26-119634","No"
"-122.679868","45.550725","2026-03-20","26-119632","Yes"
"-122.579704","45.486538","2026-03-20","26-119629","Yes"
"-122.673458","45.479806","2026-03-20","26-119621","Yes"
"-122.656310","45.508719","2026-03-20","26-119619","Yes"
"-122.659161","45.532229","2026-03-20","26-119618","No"
"-122.539015","45.505215","2026-03-20","26-119617","Yes"
"-122.513272","45.518053","2026-03-20","26-119616","Yes"
"-122.567119","45.478738","2026-03-20","26-119614","No"
"-122.645625","45.516408","2026-03-20","26-119612","Yes"
"-122.628196","45.515737","2026-03-20","26-119611","No"
"-122.690785","45.535660","2026-03-20","26-119609","No"
"-122.538960","45.504166","2026-03-20","26-119606","Yes"
"-122.611389","45.479167","2026-03-20","26-119605","No"
"-122.559609","45.469668","2026-03-20","26-119604","No"
"-122.564270","45.466444","2026-03-20","26-119603","No"
"-122.777450","45.624340","2026-03-20","26-119602","Yes"
"-122.581517","45.559227","2026-03-20","26-119601","Yes"
"-122.727022","45.594935","2026-03-20","26-119597","Yes"
"-122.661104","45.501394","2026-03-20","26-119596","No"
"-122.579556","45.482395","2026-03-20","26-119594","No"
"-122.625757","45.519860","2026-03-20","26-119593","No"
"-122.502381","45.500832","2026-03-20","26-119591","Yes"
"-122.572433","45.479283","2026-03-20","26-119587","No"
"-122.661849","45.521621","2026-03-20","26-119586","No"
"-122.641486","45.520017","2026-03-20","26-119583","No"
"-122.670577","45.495955","2026-03-20","26-119581","No"
"-122.570112","45.502642","2026-03-20","26-119569","Yes"
"-122.648449","45.498241","2026-03-20","26-119568","No"
"-122.486905","45.486213","2026-03-19","26-119565","No"
"-122.611558","45.498873","2026-03-19","26-119558","Yes"
"-122.679353","45.551429","2026-03-19","26-119552","No"
"-122.674347","45.524101","2026-03-19","26-119549","No"
"-122.704766","45.533947","2026-03-19","26-119547","No"
"-122.690806","45.534868","2026-03-19","26-119541","No"
"-122.580812","45.546352","2026-03-19","26-119540","Yes"
"-122.488042","45.486251","2026-03-19","26-119530","No"
"-122.669173","45.503691","2026-03-19","26-119529","No"
"-122.567221","45.497569","2026-03-19","26-119528","No"
"-122.694170","45.527960","2026-03-19","26-119526","No"
"-122.689580","45.526300","2026-03-19","26-119525","No"
"-122.647365","45.463647","2026-03-19","26-119521","No"
"-122.634431","45.485443","2026-03-19","26-119518","Yes"
"-122.651250","45.577530","2026-03-19","26-119516","No"
"-122.530891","45.519063","2026-03-19","26-119515","No"
"-122.537864","45.531406","2026-03-19","26-119506","No"
"-122.555544","45.532275","2026-03-19","26-119503","Yes"
"-122.574915","45.474449","2026-03-19","26-119491","No"
"-122.568195","45.561897","2026-03-19","26-119488","No"
"-122.723850","45.594760","2026-03-19","26-119483","Yes"
"-122.687208","45.556245","2026-03-19","26-119482","No"
"-122.537566","45.489963","2026-03-19","26-119478","No"
"-122.563377","45.487283","2026-03-19","26-119477","Yes"
"-122.544460","45.489557","2026-03-19","26-119475","Yes"
"-122.637382","45.485767","2026-03-19","26-119471","Yes"
"-122.568503","45.510031","2026-03-19","26-119470","No"
"-122.729131","45.595129","2026-03-19","26-119463","Yes"
"-122.665891","45.528437","2026-03-19","26-119462","No"
"-122.657641","45.520383","2026-03-19","26-119460","No"
"-122.484944","45.486581","2026-03-19","26-119458","No"
"-122.553654","45.489880","2026-03-19","26-119457","Yes"
"-122.622640","45.484726","2026-03-19","26-119456","Yes"
"-122.557452","45.479371","2026-03-19","26-119452","No"
"-122.581426","45.463321","2026-03-19","26-119450","No"
"-122.571394","45.530889","2026-03-19","26-119447","Yes"
"-122.682580","45.481355","2026-03-19","26-119444","Yes"
"-122.538186","45.557074","2026-03-19","26-119438","Yes"
"-122.779090","45.623805","2026-03-19","26-119435","Yes"
"-122.749541","45.589717","2026-03-19","26-119434","No"
"-122.596838","45.496737","2026-03-19","26-119433","No"
"-122.687309","45.516819","2026-03-19","26-119432","No"
"-122.689728","45.534766","2026-03-19","26-119431","Yes"
"-122.598926","45.492668","2026-03-19","26-119425","No"
"-122.725339","45.594558","2026-03-19","26-119424","No"
"-122.556272","45.567271","2026-03-19","26-119423","Yes"
"-122.646335","45.522214","2026-03-19","26-119422","No"
"-122.662557","45.555372","2026-03-19","26-119415","No"
"-122.643390","45.497827","2026-03-19","26-119414","No"
"-122.594138","45.534715","2026-03-19","26-119411","Yes"
"-122.690066","45.554011","2026-03-19","26-119409","No"
"-122.697602","45.553296","2026-03-19","26-119408","No"
"-122.758590","45.602350","2026-03-19","26-119403","Yes"
"-122.601240","45.556410","2026-03-19","26-119402","No"
"-122.687228","45.523575","2026-03-19","26-119401","No"
"-122.668139","45.512546","2026-03-19","26-119397","No"
"-122.610916","45.490166","2026-03-19","26-119395","No"
"-122.676691","45.522734","2026-03-19","26-119392","No"
"-122.686330","45.550380","2026-03-19","26-119390","No"
"-122.678098","45.503495","2026-03-19","26-119388","No"
"-122.674241","45.520431","2026-03-19","26-119387","No"
"-122.694816","45.536996","2026-03-19","26-119386","No"
"-122.557860","45.567093","2026-03-19","26-119383","No"
"-122.563015","45.568137","2026-03-19","26-119377","No"
"-122.643374","45.495067","2026-03-19","26-119376","No"
"-122.662098","45.564986","2026-03-19","26-119375","No"
"-122.595643","45.497451","2026-03-19","26-119374","No"
"-122.661629","45.519774","2026-03-19","26-119373","No"
"-122.654028","45.480672","2026-03-19","26-119369","No"
"-122.659822","45.520346","2026-03-19","26-119368","No"
"-122.686837","45.528610","2026-03-19","26-119367","No"
"-122.513284","45.517404","2026-03-19","26-119366","No"
"-122.665028","45.512986","2026-03-19","26-119364","No"
"-122.672342","45.540929","2026-03-19","26-119356","No"
"-122.681757","45.528997","2026-03-19","26-119355","No"
"-122.672675","45.539817","2026-03-19","26-119354","Yes"
"-122.657590","45.476973","2026-03-19","26-119352","No"
"-122.616794","45.511962","2026-03-19","26-119347","No"
"-122.618274","45.512244","2026-03-19","26-119345","No"
"-122.656230","45.490320","2026-03-19","26-119344","No"
"-122.494485","45.494957","2026-03-19","26-119343","Yes"
"-122.547807","45.473993","2026-03-19","26-119341","No"
"-122.650356","45.487730","2026-03-19","26-119338","No"
"-122.654275","45.572063","2026-03-19","26-119337","Yes"
"-122.675990","45.541320","2026-03-19","26-119335","Yes"
"-122.570944","45.469556","2026-03-19","26-119333","No"
"-122.643074","45.493698","2026-03-19","26-119330","No"
"-122.501206","45.502845","2026-03-19","26-119328","No"
"-122.489106","45.491034","2026-03-19","26-119320","Yes"
"-122.560757","45.558971","2026-03-19","26-119318","Yes"
"-122.676530","45.528990","2026-03-19","26-119311","No"
"-122.680532","45.511189","2026-03-19","26-119310","No"
"-122.576876","45.483531","2026-03-19","26-119305","No"
"-122.517048","45.518420","2026-03-19","26-119304","No"
"-122.672471","45.525988","2026-03-19","26-119303","No"
"-122.730154","45.585171","2026-03-19","26-119297","No"
"-122.581061","45.522826","2026-03-19","26-119294","No"
"-122.580020","45.521139","2026-03-19","26-119291","No"
"-122.732178","45.586831","2026-03-19","26-119289","No"
"-122.600907","45.504401","2026-03-19","26-119288","Yes"
"-122.486540","45.497699","2026-03-19","26-119286","No"
"-122.560290","45.475501","2026-03-19","26-119287","No"
"-122.762411","45.587489","2026-03-19","26-119283","Yes"
"-122.688242","45.533789","2026-03-19","26-119282","No"
"-122.536158","45.528574","2026-03-19","26-119281","No"
"-122.558536","45.516447","2026-03-19","26-119279","No"
"-122.648819","45.464227","2026-03-19","26-119277","No"
"-122.587791","45.496257","2026-03-19","26-119275","Yes"
"-122.547096","45.533741","2026-03-19","26-119269","No"
"-122.540721","45.570809","2026-03-19","26-119268","Yes"
"-122.568381","45.502507","2026-03-19","26-119265","Yes"
"-122.649232","45.482575","2026-03-19","26-119260","No"
"-122.589912","45.535732","2026-03-19","26-119259","Yes"
"-122.632756","45.529441","2026-03-19","26-119257","Yes"
"-122.648535","45.487125","2026-03-19","26-119253","No"
"-122.688419","45.576902","2026-03-19","26-119250","No"
"-122.521096","45.472876","2026-03-18","26-119225","No"
"-122.501636","45.503907","2026-03-18","26-119224","Yes"
"-122.673905","45.562441","2026-03-18","26-119222","Yes"
"-122.695615","45.562738","2026-03-19","26-119221","No"
"-122.690892","45.469786","2026-03-18","26-119220","No"
"-122.573347","45.467377","2026-03-19","26-119218","No"
"-122.589170","45.506740","2026-03-18","26-119213","Yes"
